REP,ROW,TREAT_NAME,CONCATENATE TREATMENT,TREE_NMBR,SPECIES,DATE,HT,DIAM,DATE,BROWSE Y/N,MORT Y/N,HT,INITIAL & CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT,DATE,BROWSE Y/N,MORT Y/N,HT,CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT,DATE,BROWSE Y/N,MORT Y/N,HT,CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT
NOVELLI,B,SS CTRL,SS CTRL,5,SS,4/13/2015,48.768,4.064,4/23/2015,,,,48.768,0,0,0,6/2/2015,,,55.88,55.88,0,0,0,8/17/2015,,,76,76,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,6,SS,4/13/2015,38.1,4.318,4/23/2015,,,,38.1,0,0,0,6/2/2015,,,53.34,53.34,0,0,0,8/17/2015,,,71,71,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,7,SS,4/13/2015,42.418,4.064,4/23/2015,,,,42.418,0,0,0,6/2/2015,,,51.308,51.308,0,0,0,8/17/2015,,,68,68,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,8,SS,4/13/2015,39.116,3.556,4/23/2015,,,,39.116,0,0,0,6/2/2015,,,46.99,46.99,0,0,0,8/17/2015,,,68,68,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,9,SS,4/13/2015,38.608,3.556,4/23/2015,,,,38.608,0,0,0,6/2/2015,,,46.736,46.736,0,0,0,8/17/2015,,,62,62,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,10,SS,4/13/2015,42.164,4.064,4/23/2015,,,,42.164,0,0,0,6/2/2015,,,53.594,53.594,0,0,0,8/17/2015,,,71,71,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,11,SS,4/13/2015,37.084,4.318,4/23/2015,,,,37.084,0,0,0,6/2/2015,,,44.196,44.196,0,0,0,8/17/2015,,,63,63,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,12,SS,4/13/2015,45.72,4.826,4/23/2015,,,,45.72,0,0,0,6/2/2015,,,58.166,58.166,0,0,0,8/17/2015,,,75,75,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,13,SS,4/13/2015,33.02,3.81,4/23/2015,,,,33.02,0,0,0,6/2/2015,,,45.72,45.72,0,0,0,8/17/2015,,,65,65,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,14,SS,4/13/2015,49.276,4.318,4/23/2015,,,,49.276,0,0,0,6/2/2015,,,58.674,58.674,0,0,0,8/17/2015,,,80,80,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,15,SS,4/13/2015,40.894,4.318,4/23/2015,,,,40.894,0,0,0,6/2/2015,,,49.784,49.784,0,0,0,8/17/2015,,,71,71,0,0,0
NOVELLI,B,SS CTRL,SS CTRL,16,SS,4/13/2015,35.56,3.81,4/23/2015,,,,35.56,0,0,0,6/2/2015,,,47.752,47.752,0,0,0,8/17/2015,,,71,71,0,0,0
NOVELLI,C,VEXAR,VEXAR,1,WRC,4/13/2015,53.594,5.588,4/23/2015,,,,53.594,0,0,0,6/2/2015,,,66.294,66.294,0,0,0,8/17/2015,,,76,76,0,0,0
NOVELLI,C,VEXAR,VEXAR,2,WRC,4/13/2015,16.51,2.286,4/23/2015,,,,16.51,0,0,0,6/2/2015,,,21.336,21.336,0,0,0,8/17/2015,,,19,19,0,0,0
NOVELLI,C,VEXAR,VEXAR,3,WRC,4/13/2015,18.796,1.524,4/23/2015,,,,18.796,0,0,0,6/2/2015,,Y,20.32,20.32,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,C,VEXAR,VEXAR,4,WRC,4/13/2015,18.288,1.778,4/23/2015,,,,18.288,0,0,0,6/2/2015,,Y,19.812,19.812,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,C,VEXAR,VEXAR,5,WRC,4/13/2015,29.718,3.302,4/23/2015,,,,29.718,0,0,0,6/2/2015,,,36.068,36.068,0,0,0,8/17/2015,,,43,43,0,0,0
NOVELLI,C,VEXAR,VEXAR,6,WRC,4/13/2015,22.098,2.794,4/23/2015,,,,22.098,0,0,0,6/2/2015,,Y,22.86,22.86,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,C,VEXAR,VEXAR,7,WRC,4/13/2015,28.194,2.286,4/23/2015,,,,28.194,0,0,0,6/2/2015,,,29.972,29.972,0,0,0,8/17/2015,,,40,40,0,0,0
NOVELLI,C,VEXAR,VEXAR,8,WRC,4/13/2015,29.21,4.572,4/23/2015,,,,29.21,0,0,0,6/2/2015,,,30.734,30.734,0,0,0,8/17/2015,,,37,37,0,0,0
NOVELLI,C,VEXAR,VEXAR,9,WRC,4/13/2015,35.814,3.048,4/23/2015,,,,35.814,0,0,0,6/2/2015,,,41.148,41.148,0,0,0,8/17/2015,,,48,48,0,0,0
NOVELLI,C,VEXAR,VEXAR,10,WRC,4/13/2015,26.924,3.556,4/23/2015,,,,26.924,0,0,0,6/2/2015,,,30.226,30.226,0,0,0,8/17/2015,,,37,37,0,0,0
NOVELLI,C,VEXAR,VEXAR,11,WRC,4/13/2015,27.178,2.794,4/23/2015,,,,27.178,0,0,0,6/2/2015,,,33.274,33.274,0,0,0,8/17/2015,,,36,36,0,0,0
NOVELLI,C,VEXAR,VEXAR,12,WRC,4/13/2015,31.242,3.556,4/23/2015,,,,31.242,0,0,0,6/2/2015,,,33.528,33.528,0,0,0,8/17/2015,,,33,33,0,0,0
NOVELLI,C,VEXAR,VEXAR,13,WRC,4/13/2015,25.4,5.334,4/23/2015,,,,25.4,0,0,0,6/2/2015,,Y,26.67,26.67,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,C,VEXAR,VEXAR,14,WRC,4/13/2015,20.828,2.286,4/23/2015,,,,20.828,0,0,0,6/2/2015,,,25.908,25.908,0,0,0,8/17/2015,,,43,43,0,0,0
NOVELLI,C,VEXAR,VEXAR,15,WRC,4/13/2015,21.59,3.048,4/23/2015,,,,21.59,0,0,0,6/2/2015,,,26.67,26.67,0,0,0,8/17/2015,,,33,33,0,0,0
NOVELLI,C,VEXAR,VEXAR,16,WRC,4/13/2015,33.274,4.064,4/23/2015,,,,33.274,0,0,0,6/2/2015,,,40.894,40.894,0,0,0,8/17/2015,,,58,58,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,1,WRC,4/13/2015,13.462,1.778,4/23/2015,,,,13.462,0,0,0,6/2/2015,,Y,13.97,13.97,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,2,WRC,4/13/2015,10.16,2.794,4/23/2015,,,,10.16,0,0,0,6/2/2015,,,10.668,10.668,0,0,0,8/17/2015,,,16,16,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,3,WRC,4/13/2015,26.416,2.794,4/23/2015,,,,26.416,0,0,0,6/2/2015,,,30.988,30.988,0,0,0,8/17/2015,,,39,39,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,4,WRC,4/13/2015,25.654,2.54,4/23/2015,,,,25.654,0,0,0,6/2/2015,,,32.766,32.766,0,0,0,8/17/2015,,,43,43,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,5,WRC,4/13/2015,33.528,3.302,4/23/2015,,,,33.528,0,0,0,6/2/2015,,,46.736,46.736,0,0,0,8/17/2015,Y,,46,46,0.736,1,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,6,WRC,4/13/2015,24.638,2.286,4/23/2015,,,,24.638,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,,32,32,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,7,WRC,4/13/2015,21.59,2.794,4/23/2015,,,,21.59,0,0,0,6/2/2015,,,29.972,29.972,0,0,0,8/17/2015,Y,,32,32,0,1,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,8,WRC,4/13/2015,18.796,2.286,4/23/2015,,,,18.796,0,0,0,6/2/2015,,,22.352,22.352,0,0,0,8/17/2015,,,23,23,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,9,WRC,4/13/2015,20.574,3.302,4/23/2015,,,,20.574,0,0,0,6/2/2015,,,28.194,28.194,0,0,0,8/17/2015,,,32,32,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,10,WRC,4/13/2015,21.844,4.064,4/23/2015,,,,21.844,0,0,0,6/2/2015,,,28.448,28.448,0,0,0,8/17/2015,,,33,33,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,11,WRC,4/13/2015,28.448,2.794,4/23/2015,,,,28.448,0,0,0,6/2/2015,,,38.354,38.354,0,0,0,8/17/2015,,,51,51,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,12,WRC,4/13/2015,21.336,3.556,4/23/2015,,,,21.336,0,0,0,6/2/2015,,,30.734,30.734,0,0,0,8/17/2015,,,45,45,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,13,WRC,4/13/2015,21.844,2.286,4/23/2015,,,,21.844,0,0,0,6/2/2015,,,27.686,27.686,0,0,0,8/17/2015,,,40,40,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,14,WRC,4/13/2015,23.622,3.048,4/23/2015,,,,23.622,0,0,0,6/2/2015,,,36.068,36.068,0,0,0,8/17/2015,,,53,53,0,0,0
NOVELLI,D,PLANTSKYDD,PLANTSKYDD,15,WRC,4/13/2015,20.828,2.54,4/23/2015,,,,20.828,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,Y,41,41,0,0,1
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,1,WRC,4/13/2015,32.004,3.556,4/23/2015,,,,32.004,0,0,0,6/2/2015,,,30.734,30.734,0,0,0,8/17/2015,,,41,41,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,2,WRC,4/13/2015,48.26,3.048,4/23/2015,,,,48.26,0,0,0,6/2/2015,,,23.114,23.114,0,0,0,8/17/2015,,,22,22,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,3,WRC,4/13/2015,19.304,3.556,4/23/2015,,,,19.304,0,0,0,6/2/2015,,Y,20.066,20.066,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,4,WRC,4/13/2015,17.78,2.286,4/23/2015,,,,17.78,0,0,0,6/2/2015,,Y,12.954,12.954,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,5,WRC,4/13/2015,31.496,3.302,4/23/2015,,,,31.496,0,0,0,6/2/2015,Y,,26.416,26.416,5.08,1,0,8/17/2015,Y,,33,33,0,1,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,6,WRC,4/13/2015,28.194,3.048,4/23/2015,,,,28.194,0,0,0,6/2/2015,,,35.56,35.56,0,0,0,8/17/2015,,,42,42,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,7,WRC,4/13/2015,29.718,3.556,4/23/2015,,,,29.718,0,0,0,6/2/2015,,,36.068,36.068,0,0,0,8/17/2015,,,39,39,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,8,WRC,4/13/2015,32.004,2.286,4/23/2015,Y,,16.256,16.256,15.748,1,0,6/2/2015,Y,,30.48,30.48,1.524,1,0,8/17/2015,Y,,35,35,0,1,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,9,WRC,4/13/2015,29.718,4.826,4/23/2015,Y,,20.574,20.574,9.144,1,0,6/2/2015,,Y,25.654,25.654,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,10,WRC,4/13/2015,28.956,2.54,4/23/2015,Y,,19.812,19.812,9.144,1,0,6/2/2015,Y,,25.654,25.654,3.302,1,0,8/17/2015,Y,Y,22,22,3.654,1,1
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,11,WRC,4/13/2015,24.384,2.54,4/23/2015,Y,,17.78,17.78,6.604,1,0,6/2/2015,Y,,18.034,18.034,6.35,1,0,8/17/2015,Y,,20,20,0,1,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,12,WRC,4/13/2015,24.638,3.048,4/23/2015,,,,24.638,0,0,0,6/2/2015,,,30.988,30.988,0,0,0,8/17/2015,,,37,37,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,13,WRC,4/13/2015,14.478,2.286,4/23/2015,Y,,11.684,11.684,2.794,1,0,6/2/2015,,,17.272,17.272,0,0,0,8/17/2015,,,22,22,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,14,WRC,4/13/2015,18.034,2.286,4/23/2015,,,,18.034,0,0,0,6/2/2015,,Y,17.526,17.526,0,0,1,8/17/2015,,Y,,,,0,1
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,15,WRC,4/13/2015,31.75,2.032,4/23/2015,,,,31.75,0,0,0,6/2/2015,Y,,25.654,25.654,6.096,1,0,8/17/2015,Y,,30,30,0,1,0
NOVELLI,E,CO-PLANTING,CO-PLANTING WRC,16,WRC,4/13/2015,24.13,3.048,4/23/2015,Y,,22.86,22.86,1.27,1,0,6/2/2015,Y,,20.32,20.32,3.81,1,0,8/17/2015,Y,,30,30,0,1,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,1,SS,4/13/2015,39.878,5.588,4/23/2015,,,,39.878,0,0,0,6/2/2015,,,43.18,43.18,0,0,0,8/17/2015,,,51,51,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,2,SS,4/13/2015,48.514,4.064,4/23/2015,,,,48.514,0,0,0,6/2/2015,,,50.546,50.546,0,0,0,8/17/2015,,,54,54,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,3,SS,4/13/2015,45.72,5.334,4/23/2015,,,,45.72,0,0,0,6/2/2015,,,56.388,56.388,0,0,0,8/17/2015,,,84,84,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,4,SS,4/13/2015,41.656,4.572,4/23/2015,,,,41.656,0,0,0,6/2/2015,,,45.466,45.466,0,0,0,8/17/2015,,,52,52,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,5,SS,4/13/2015,30.988,3.048,4/23/2015,,,,30.988,0,0,0,6/2/2015,,,32.004,32.004,0,0,0,8/17/2015,,,37,37,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,6,SS,4/13/2015,47.498,5.08,4/23/2015,,,,47.498,0,0,0,6/2/2015,,,51.054,51.054,0,0,0,8/17/2015,,,52,52,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,7,SS,4/13/2015,39.116,4.318,4/23/2015,,,,39.116,0,0,0,6/2/2015,,,45.212,45.212,0,0,0,8/17/2015,,,69,69,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,8,SS,4/13/2015,38.354,4.064,4/23/2015,,,,38.354,0,0,0,6/2/2015,,,41.91,41.91,0,0,0,8/17/2015,,,57,57,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,9,SS,4/13/2015,41.656,4.064,4/23/2015,,,,41.656,0,0,0,6/2/2015,,,44.704,44.704,0,0,0,8/17/2015,,,62,62,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,10,SS,4/13/2015,28.956,2.794,4/23/2015,,,,28.956,0,0,0,6/2/2015,,,34.544,34.544,0,0,0,8/17/2015,,Y,41,41,0,0,1
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,11,SS,4/13/2015,39.624,3.81,4/23/2015,,,,39.624,0,0,0,6/2/2015,,,41.91,41.91,0,0,0,8/17/2015,,,51,51,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,12,SS,4/13/2015,41.91,5.334,4/23/2015,,,,41.91,0,0,0,6/2/2015,,,51.816,51.816,0,0,0,8/17/2015,,,76,76,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,13,SS,4/13/2015,44.196,4.826,4/23/2015,,,,44.196,0,0,0,6/2/2015,,,44.196,44.196,0,0,0,8/17/2015,,,52,52,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,14,SS,4/13/2015,43.18,4.318,4/23/2015,,,,43.18,0,0,0,6/2/2015,,,55.118,55.118,0,0,0,8/17/2015,,,70,70,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,15,SS,4/13/2015,44.704,4.318,4/23/2015,,,,44.704,0,0,0,6/2/2015,,,43.942,43.942,0,0,0,8/17/2015,,,60,60,0,0,0
NOVELLI,E,CO-PLANTING,CO-PLANTING SS,16,SS,4/13/2015,39.878,5.588,4/23/2015,,,,39.878,0,0,0,6/2/2015,,,48.26,48.26,0,0,0,8/17/2015,,,52,52,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,1,WRC,4/13/2015,20.574,2.794,4/23/2015,,,,20.574,0,0,0,6/2/2015,,,25.146,25.146,0,0,0,8/17/2015,,Y,,,,0,1
NOVELLI,F,FENCE CTRL,FENCE CTRL,2,WRC,4/13/2015,17.018,2.794,4/23/2015,,,,17.018,0,0,0,6/2/2015,,,17.526,17.526,0,0,0,8/17/2015,,,30,30,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,3,WRC,4/13/2015,30.734,4.318,4/23/2015,,,,30.734,0,0,0,6/2/2015,,,38.1,38.1,0,0,0,8/17/2015,,,51,51,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,4,WRC,4/13/2015,37.084,4.318,4/23/2015,,,,37.084,0,0,0,6/2/2015,,,43.434,43.434,0,0,0,8/17/2015,,,60,60,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,5,WRC,4/13/2015,33.782,3.81,4/23/2015,,,,33.782,0,0,0,6/2/2015,,,39.37,39.37,0,0,0,8/17/2015,,,58,58,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,6,WRC,4/13/2015,33.02,3.81,4/23/2015,,,,33.02,0,0,0,6/2/2015,,,41.148,41.148,0,0,0,8/17/2015,,,60,60,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,7,WRC,4/13/2015,27.94,4.318,4/23/2015,,,,27.94,0,0,0,6/2/2015,,,35.052,35.052,0,0,0,8/17/2015,,,42,42,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,8,WRC,4/13/2015,30.48,2.54,4/23/2015,,,,30.48,0,0,0,6/2/2015,,,36.068,36.068,0,0,0,8/17/2015,,,39,39,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,9,WRC,4/13/2015,28.702,2.286,4/23/2015,,,,28.702,0,0,0,6/2/2015,,,41.656,41.656,0,0,0,8/17/2015,,,53,53,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,10,WRC,4/13/2015,26.924,2.794,4/23/2015,,,,26.924,0,0,0,6/2/2015,,,28.194,28.194,0,0,0,8/17/2015,,,32,32,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,11,WRC,4/13/2015,35.814,3.302,4/23/2015,,,,35.814,0,0,0,6/2/2015,,,45.212,45.212,0,0,0,8/17/2015,,,58,58,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,12,WRC,4/13/2015,33.02,3.556,4/23/2015,,,,33.02,0,0,0,6/2/2015,,,39.116,39.116,0,0,0,8/17/2015,,,43,43,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,13,WRC,4/13/2015,27.178,4.064,4/23/2015,,,,27.178,0,0,0,6/2/2015,,,34.544,34.544,0,0,0,8/17/2015,,,48,48,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,14,WRC,4/13/2015,29.464,3.81,4/23/2015,,,,29.464,0,0,0,6/2/2015,,,35.56,35.56,0,0,0,8/17/2015,,,30,30,0,0,0
NOVELLI,F,FENCE CTRL,FENCE CTRL,15,WRC,4/13/2015,15.24,2.032,4/23/2015,,,,15.24,0,0,0,6/2/2015,,,15.748,15.748,0,0,0,8/17/2015,,Y,43,43,0,0,1
,,,0,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0
,,,0,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0
